timestamp,source_ip,username,password_complexity,success,time_of_day,user_agent,is_attack
2025-03-09 02:23:37.528306,123.11.5.33,administrator,65.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:37.987541,123.11.5.33,administrator,55.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:38.126315,123.11.5.33,administrator,55.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:39.309212,123.11.5.33,administrator,50.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:39.335662,123.11.5.33,administrator,55.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:49.041506,123.11.5.33,administrator,55.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:51.444175,123.11.5.33,administrator,45.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:52.850720,123.11.5.33,administrator,45.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:53.619931,123.11.5.33,administrator,55.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:54.116667,123.11.5.33,administrator,60.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:54.584508,123.11.5.33,administrator,65.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:23:59.821842,123.11.5.33,administrator,45.0,False,02:23,Mozilla/5.0,1
2025-03-09 02:24:10.940902,123.11.5.33,administrator,65.0,False,02:24,Mozilla/5.0,1
2025-03-09 02:24:13.624031,123.11.5.33,administrator,45.0,False,02:24,Mozilla/5.0,1
2025-03-09 02:24:16.060098,123.11.5.33,administrator,50.0,False,02:24,Mozilla/5.0,1
2025-03-09 02:24:20.404919,123.11.5.33,administrator,55.0,False,02:24,Mozilla/5.0,1
2025-03-09 02:28:01.941473,46.166.178.255,user15,70.0,True,15:04,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 02:32:46.941473,32.56.149.63,user26,87.0,False,15:09,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 02:40:48.941473,2.212.227.70,user7,90.0,True,15:17,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 02:41:14.941473,240.173.151.150,user25,79.0,True,15:17,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 02:47:52.941473,56.27.188.93,user26,71.0,True,15:24,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 02:50:54.941473,200.154.49.33,user27,87.0,True,15:27,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 02:51:10.941473,56.32.229.111,user14,99.0,True,15:27,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 03:28:04.941473,86.119.29.226,user12,93.0,True,16:04,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 03:29:21.941473,136.40.154.242,user13,60.0,True,16:05,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 03:39:34.941473,82.207.163.231,user17,77.0,True,16:15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 03:40:50.941473,88.4.74.82,user15,68.0,True,16:17,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 03:47:58.941473,240.173.151.150,user11,82.0,True,16:24,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 03:48:49.941473,201.232.229.60,sysadmin,45.0,False,03:48,Go-http-client/1.1,1
2025-03-09 03:48:52.050144,201.232.229.60,sysadmin,65.0,False,03:48,Go-http-client/1.1,1
2025-03-09 03:48:52.061574,201.232.229.60,sysadmin,37.5,False,03:48,Go-http-client/1.1,1
2025-03-09 03:48:54.004675,201.232.229.60,sysadmin,65.0,False,03:48,Go-http-client/1.1,1
2025-03-09 03:48:55.252372,201.232.229.60,sysadmin,50.0,False,03:48,Go-http-client/1.1,1
2025-03-09 03:48:57.436384,201.232.229.60,sysadmin,55.0,False,03:48,Go-http-client/1.1,1
2025-03-09 03:48:57.563518,201.232.229.60,sysadmin,42.5,False,03:48,Go-http-client/1.1,1
2025-03-09 03:48:57.739744,201.232.229.60,sysadmin,55.0,False,03:48,Go-http-client/1.1,1
2025-03-09 03:49:01.162406,201.232.229.60,sysadmin,60.0,False,03:49,Go-http-client/1.1,1
2025-03-09 03:49:03.493144,201.232.229.60,sysadmin,37.5,False,03:49,Go-http-client/1.1,1
2025-03-09 03:49:05.061910,201.232.229.60,sysadmin,65.0,False,03:49,Go-http-client/1.1,1
2025-03-09 03:49:06.714596,201.232.229.60,sysadmin,45.0,False,03:49,Go-http-client/1.1,1
2025-03-09 03:49:13.895180,201.232.229.60,sysadmin,32.5,False,03:49,Go-http-client/1.1,1
2025-03-09 03:49:14.109070,201.232.229.60,sysadmin,55.0,False,03:49,Go-http-client/1.1,1
2025-03-09 03:49:16.737632,201.232.229.60,sysadmin,50.0,False,03:49,Go-http-client/1.1,1
2025-03-09 03:49:27.877958,201.232.229.60,sysadmin,65.0,False,03:49,Go-http-client/1.1,1
2025-03-09 04:06:25.941473,118.26.212.198,admin2,45.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:27.913220,118.26.212.198,admin2,45.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:28.120266,118.26.212.198,admin2,45.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:28.977855,118.26.212.198,admin2,55.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:29.921782,118.26.212.198,admin2,45.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:32.484292,118.26.212.198,admin2,60.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:34.299059,118.26.212.198,admin2,50.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:37.943541,118.26.212.198,admin2,65.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:38.786706,118.26.212.198,admin2,55.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:43.560530,118.26.212.198,admin2,60.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:44.033744,118.26.212.198,admin2,47.5,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:45.006343,118.26.212.198,admin2,50.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:48.186639,118.26.212.198,admin2,55.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:49.791255,118.26.212.198,admin2,32.5,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:52.983397,118.26.212.198,admin2,32.5,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:53.039736,118.26.212.198,admin2,60.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:53.661912,118.26.212.198,admin2,50.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:53.750535,118.26.212.198,admin2,60.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:55.664656,118.26.212.198,admin2,50.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:56.023494,118.26.212.198,admin2,55.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:57.491405,118.26.212.198,admin2,65.0,False,04:06,Go-http-client/1.1,1
2025-03-09 04:06:59.826713,118.26.212.198,admin2,42.5,False,04:06,Go-http-client/1.1,1
2025-03-09 04:07:04.028132,118.26.212.198,admin2,65.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:07.519073,118.26.212.198,admin2,60.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:08.064779,118.26.212.198,admin2,60.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:12.142133,118.26.212.198,admin2,37.5,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:12.326818,118.26.212.198,admin2,45.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:13.695932,118.26.212.198,admin2,55.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:17.285440,118.26.212.198,admin2,60.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:18.603633,118.26.212.198,admin2,65.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:18.679380,118.26.212.198,admin2,50.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:21.586791,118.26.212.198,admin2,37.5,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:23.713429,118.26.212.198,admin2,47.5,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:26.222648,118.26.212.198,admin2,32.5,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:28.972369,118.26.212.198,admin2,55.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:29.454745,118.26.212.198,admin2,60.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:32.162809,118.26.212.198,admin2,55.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:34.853429,118.26.212.198,admin2,50.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:36.813220,118.26.212.198,admin2,42.5,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:38.938248,118.26.212.198,admin2,50.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:07:48.362550,118.26.212.198,admin2,65.0,False,04:07,Go-http-client/1.1,1
2025-03-09 04:08:01.945363,118.26.212.198,admin2,42.5,False,04:08,Go-http-client/1.1,1
2025-03-09 04:10:38.941473,93.7.211.137,user30,87.0,True,16:46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 04:18:35.941473,80.121.105.4,user22,94.0,True,16:54,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 04:21:39.941473,9.199.69.128,user10,92.0,True,16:57,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 04:29:04.941473,82.207.163.231,user6,88.0,True,17:05,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 04:33:34.941473,115.118.83.100,user19,94.0,True,17:09,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 04:35:17.941473,136.40.154.242,user27,97.0,True,17:11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 04:44:17.941473,104.82.146.168,user11,96.0,True,17:20,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 04:59:35.941473,101.224.101.218,user16,69.0,True,17:35,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 05:05:32.941473,33.106.89.53,user29,62.0,True,17:41,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 05:14:53.941473,121.3.62.224,user17,63.0,True,17:51,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 05:19:35.941473,56.32.229.111,user15,96.0,True,17:55,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 05:33:21.941473,2.212.227.70,user23,94.0,False,18:09,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 05:35:37.941473,115.118.83.100,user20,61.0,True,18:11,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 05:36:47.941473,255.6.110.254,admin5,50.0,False,05:36,Mozilla/5.0,1
2025-03-09 05:36:50.404040,255.6.110.254,admin5,65.0,False,05:36,Mozilla/5.0,1
2025-03-09 05:36:50.461645,255.6.110.254,admin5,55.0,False,05:36,Mozilla/5.0,1
2025-03-09 05:36:51.139825,255.6.110.254,admin5,65.0,False,05:36,Mozilla/5.0,1
2025-03-09 05:36:52.710848,255.6.110.254,admin5,65.0,False,05:36,Mozilla/5.0,1
2025-03-09 05:36:59.087609,255.6.110.254,admin5,50.0,False,05:36,Mozilla/5.0,1
2025-03-09 05:37:02.019372,255.6.110.254,admin5,60.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:02.061982,255.6.110.254,admin5,65.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:02.966376,255.6.110.254,admin5,60.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:05.481380,255.6.110.254,admin5,65.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:06.031108,255.6.110.254,admin5,37.5,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:06.681292,255.6.110.254,admin5,37.5,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:12.285812,255.6.110.254,admin5,32.5,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:12.851176,255.6.110.254,admin5,65.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:13.811231,255.6.110.254,admin5,45.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:17.548897,255.6.110.254,admin5,60.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:17.739710,255.6.110.254,admin5,45.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:19.416746,255.6.110.254,admin5,65.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:21.859420,255.6.110.254,admin5,45.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:26.489267,255.6.110.254,admin5,55.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:26.537042,255.6.110.254,admin5,32.5,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:31.972025,255.6.110.254,admin5,65.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:32.849595,255.6.110.254,admin5,50.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:34.160248,255.6.110.254,admin5,65.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:37:41.937989,255.6.110.254,admin5,60.0,False,05:37,Mozilla/5.0,1
2025-03-09 05:44:50.941473,205.232.92.7,administrator,45.0,False,05:44,python-requests/2.25.1,1
2025-03-09 05:44:53.815150,205.232.92.7,administrator,42.5,False,05:44,python-requests/2.25.1,1
2025-03-09 05:44:55.421534,205.232.92.7,administrator,45.0,False,05:44,python-requests/2.25.1,1
2025-03-09 05:44:55.912569,205.232.92.7,administrator,45.0,False,05:44,python-requests/2.25.1,1
2025-03-09 05:44:56.954869,205.232.92.7,administrator,65.0,False,05:44,python-requests/2.25.1,1
2025-03-09 05:44:57.952724,205.232.92.7,administrator,50.0,False,05:44,python-requests/2.25.1,1
2025-03-09 05:44:59.943308,205.232.92.7,administrator,60.0,False,05:44,python-requests/2.25.1,1
2025-03-09 05:45:01.318610,205.232.92.7,administrator,50.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:02.365911,205.232.92.7,administrator,55.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:02.819179,205.232.92.7,administrator,47.5,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:03.391125,205.232.92.7,administrator,60.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:06.277874,205.232.92.7,administrator,55.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:06.996288,205.232.92.7,administrator,65.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:08.444816,205.232.92.7,administrator,60.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:09.083647,205.232.92.7,administrator,45.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:12.179075,205.232.92.7,administrator,50.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:13.592286,205.232.92.7,administrator,55.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:14.085169,205.232.92.7,administrator,50.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:17.445512,205.232.92.7,administrator,65.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:17.913930,205.232.92.7,administrator,65.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:19.724916,205.232.92.7,administrator,32.5,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:28.997699,205.232.92.7,administrator,60.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:45:29.942264,205.232.92.7,administrator,50.0,False,05:45,python-requests/2.25.1,1
2025-03-09 05:55:02.941473,142.217.212.48,user10,96.0,True,18:31,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 06:04:48.941473,154.201.90.21,user11,65.0,True,18:41,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 06:09:11.941473,240.173.151.150,user21,99.0,True,18:45,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 06:27:28.941473,46.166.178.255,user4,89.0,True,19:03,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 06:40:58.941473,206.37.80.233,user4,90.0,True,19:17,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 06:45:40.941473,6.218.221.207,user17,67.0,True,19:21,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 06:53:47.941473,154.201.90.21,user26,84.0,True,19:30,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 07:03:21.941473,115.213.196.127,user11,81.0,True,19:39,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 07:10:35.941473,9.199.69.128,user3,96.0,False,19:46,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 07:14:11.941473,101.62.236.76,user11,95.0,True,19:50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 07:14:35.941473,104.82.146.168,user21,74.0,True,19:50,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 07:16:10.941473,200.154.49.33,user20,91.0,True,19:52,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 07:21:59.941473,33.106.89.53,user12,63.0,True,19:58,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 07:31:44.941473,88.4.74.82,user4,71.0,True,20:08,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 07:34:09.941473,56.27.188.93,user6,67.0,False,20:10,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 08:01:41.941473,136.40.154.242,user2,71.0,True,20:37,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 08:32:16.941473,2.212.227.70,user19,65.0,True,21:08,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 08:55:14.941473,101.62.236.76,user10,81.0,True,21:31,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 09:28:26.941473,243.127.243.83,user29,93.0,True,22:04,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,0
2025-03-09 09:37:44.941473,46.166.178.255,user1,73.0,True,22:14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15,0
2025-03-09 09:48:02.941473,244.186.164.29,user6,79.0,True,22:24,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 09:56:16.941473,26.154.241.12,user29,63.0,True,22:32,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,0
2025-03-09 10:09:51.941473,131.1.43.207,sysadmin,32.5,False,10:09,curl/7.68.0,1
2025-03-09 10:09:54.485824,131.1.43.207,sysadmin,37.5,False,10:09,curl/7.68.0,1
2025-03-09 10:09:55.140697,131.1.43.207,sysadmin,60.0,False,10:09,curl/7.68.0,1
2025-03-09 10:09:55.447574,131.1.43.207,sysadmin,50.0,False,10:09,curl/7.68.0,1
2025-03-09 10:09:57.113196,131.1.43.207,sysadmin,60.0,False,10:09,curl/7.68.0,1
2025-03-09 10:09:57.349295,131.1.43.207,sysadmin,60.0,False,10:09,curl/7.68.0,1
2025-03-09 10:09:59.800427,131.1.43.207,sysadmin,50.0,False,10:09,curl/7.68.0,1
2025-03-09 10:10:01.735387,131.1.43.207,sysadmin,60.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:03.774759,131.1.43.207,sysadmin,65.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:06.131716,131.1.43.207,sysadmin,50.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:08.019157,131.1.43.207,sysadmin,45.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:10.045035,131.1.43.207,sysadmin,45.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:13.764166,131.1.43.207,sysadmin,37.5,False,10:10,curl/7.68.0,1
2025-03-09 10:10:15.500138,131.1.43.207,sysadmin,60.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:15.676033,131.1.43.207,sysadmin,60.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:18.903877,131.1.43.207,sysadmin,55.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:19.077422,131.1.43.207,sysadmin,50.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:19.765542,131.1.43.207,sysadmin,60.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:21.349572,131.1.43.207,sysadmin,52.5,False,10:10,curl/7.68.0,1
2025-03-09 10:10:22.052910,131.1.43.207,sysadmin,32.5,False,10:10,curl/7.68.0,1
2025-03-09 10:10:28.875544,131.1.43.207,sysadmin,45.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:30.758605,131.1.43.207,sysadmin,55.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:32.083383,131.1.43.207,sysadmin,50.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:32.872813,131.1.43.207,sysadmin,32.5,False,10:10,curl/7.68.0,1
2025-03-09 10:10:33.078124,131.1.43.207,sysadmin,55.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:34.444434,131.1.43.207,sysadmin,42.5,False,10:10,curl/7.68.0,1
2025-03-09 10:10:35.424503,131.1.43.207,sysadmin,65.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:37.348173,131.1.43.207,sysadmin,55.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:39.980571,131.1.43.207,sysadmin,65.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:40.819272,131.1.43.207,sysadmin,47.5,False,10:10,curl/7.68.0,1
2025-03-09 10:10:42.460222,131.1.43.207,sysadmin,65.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:42.892355,131.1.43.207,sysadmin,65.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:50.340147,131.1.43.207,sysadmin,65.0,False,10:10,curl/7.68.0,1
2025-03-09 10:10:51.077790,131.1.43.207,sysadmin,47.5,False,10:10,curl/7.68.0,1
2025-03-09 10:10:55.406939,131.1.43.207,sysadmin,37.5,False,10:10,curl/7.68.0,1
2025-03-09 10:11:00.479351,131.1.43.207,sysadmin,50.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:07.623603,131.1.43.207,sysadmin,60.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:15.437292,131.1.43.207,sysadmin,55.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:15.840194,131.1.43.207,sysadmin,45.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:26.430866,131.1.43.207,sysadmin,60.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:29.724360,131.1.43.207,sysadmin,65.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:36.663321,131.1.43.207,sysadmin,65.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:36.727344,131.1.43.207,sysadmin,65.0,False,10:11,curl/7.68.0,1
2025-03-09 10:11:49.665300,131.1.43.207,sysadmin,55.0,False,10:11,curl/7.68.0,1
2025-03-09 10:15:19.941473,201.232.229.60,admin4,50.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:22.577874,201.232.229.60,admin4,60.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:23.393957,201.232.229.60,admin4,52.5,False,10:15,curl/7.68.0,1
2025-03-09 10:15:24.238125,201.232.229.60,admin4,65.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:25.192985,201.232.229.60,admin4,32.5,False,10:15,curl/7.68.0,1
2025-03-09 10:15:25.592943,201.232.229.60,admin4,55.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:28.237367,201.232.229.60,admin4,50.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:32.207114,201.232.229.60,admin4,45.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:32.810224,201.232.229.60,admin4,55.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:34.714195,201.232.229.60,admin4,55.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:37.292030,201.232.229.60,admin4,60.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:37.395114,201.232.229.60,admin4,42.5,False,10:15,curl/7.68.0,1
2025-03-09 10:15:37.821016,201.232.229.60,admin4,60.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:37.983514,201.232.229.60,admin4,42.5,False,10:15,curl/7.68.0,1
2025-03-09 10:15:40.053604,201.232.229.60,admin4,37.5,False,10:15,curl/7.68.0,1
2025-03-09 10:15:40.164911,201.232.229.60,admin4,55.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:43.226334,201.232.229.60,admin4,45.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:44.322552,201.232.229.60,admin4,55.0,True,10:15,curl/7.68.0,1
2025-03-09 10:15:44.915169,201.232.229.60,admin4,55.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:46.111052,201.232.229.60,admin4,50.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:46.905945,201.232.229.60,admin4,55.0,False,10:15,curl/7.68.0,1
2025-03-09 10:15:55.957304,201.232.229.60,admin4,60.0,False,10:15,curl/7.68.0,1
2025-03-09 10:16:00.793688,201.232.229.60,admin4,60.0,False,10:16,curl/7.68.0,1
2025-03-09 10:16:02.485409,201.232.229.60,admin4,55.0,False,10:16,curl/7.68.0,1
2025-03-09 10:16:02.588497,201.232.229.60,admin4,45.0,False,10:16,curl/7.68.0,1
2025-03-09 10:16:05.792635,201.232.229.60,admin4,45.0,False,10:16,curl/7.68.0,1
2025-03-09 10:16:11.514634,201.232.229.60,admin4,65.0,False,10:16,curl/7.68.0,1
2025-03-09 10:23:53.941473,63.74.241.189,sysadmin,65.0,False,10:23,Go-http-client/1.1,1
2025-03-09 10:23:55.546359,63.74.241.189,sysadmin,50.0,False,10:23,Go-http-client/1.1,1
2025-03-09 10:23:57.444172,63.74.241.189,sysadmin,65.0,False,10:23,Go-http-client/1.1,1
2025-03-09 10:23:57.582423,63.74.241.189,sysadmin,65.0,False,10:23,Go-http-client/1.1,1
2025-03-09 10:23:58.404781,63.74.241.189,sysadmin,65.0,False,10:23,Go-http-client/1.1,1
2025-03-09 10:23:59.671163,63.74.241.189,sysadmin,45.0,False,10:23,Go-http-client/1.1,1
2025-03-09 10:24:01.262169,63.74.241.189,sysadmin,45.0,False,10:24,Go-http-client/1.1,1
2025-03-09 10:24:03.511471,63.74.241.189,sysadmin,55.0,False,10:24,Go-http-client/1.1,1
